Tweet_ID,Created_At,Location_Mentioned,tweet_length,Text,Text_Final
b7f71b69198b1cdc8d39fab7271693d63a43b415b01040091b39b189646f2213,2024-11-06,Quito,68,El centro de Guayaquil está sin luz. Porque? Volvieron los apagónes?,centro guayaquil está sin luz porque volvieron los apagónes
029d5e67f45cb3a77bb74b8830357cae14272d1444ea8f2983a88a55f7cfa0a4,2024-10-28,Tungurahua,65,Ya cerca de media hora sin luz en el norte de Guayaquil. SAUCES 9,cerca media hora sin luz norte guayaquil sauces
15950bdafc8d088e34be1507d21472452a79383eeae0d63d51053021d6fa73a8,2024-11-26,Guayaquil,58,"@MaJosefaCoronel Guayaquil sin luz, suburbio oeste sin luz",guayaquil sin luz suburbio oeste sin luz
eba3ff352cb7a5a69a6a50a623679a8594d1b6854566b140cf25ceeb9f9a7048,2024-10-25,Quito,62,"Si ya de por sí Guayaquil es un caos, sin luz es Ciudad Gótica",si por guayaquil un caos sin luz ciudad gótica
5c439312d8e53b02587743c821d5655b19771760d2ceb3b073084f1899306486,2024-07-21,Quito,37,Seguimos sin luz al sur de Guayaquil.,seguimos sin luz al sur guayaquil
a873899704193357470a010d3b963a395019ee256f1121b7bf72f738c6e43fe3,2024-06-22,Cuenca,45,Sin luz todo el sur de Guayaquil @CNEL_EP !!!,sin luz todo sur guayaquil
6533095a9a98cb1e6879983a8e81d7e680da11bf6d1dbef3538ff8943803b83e,2024-12-15,Portoviejo,133,genuinamente me vale si noboa le tiene que vender el alma al diablo con tal que no deje sin luz a las 3 pm EN GUAYAQUIL CON PERRO SOL,genuinamente me vale si noboa le tiene que vender alma al diablo con tal que no deje sin luz las guayaquil con perro sol
5722ff7911948a822fc9767546615adf12333ef1a1c116f995ea1ce9a9c628ad,2024-07-17,Quito,74,Guayaquil de los mil calores…. Ahora sin luz y sin agua todo en combo 😡😡😡😤,guayaquil los mil calores ahora sin luz sin agua todo combo
b14c8d76a41417b368f535314af06bc8e3343ea89f875d63e62d20d898c9ede8,2024-11-12,Guayaquil,134,"Otro día en Guayaquil, de pérdidas económicas, de atrasos laborales y de tratar de sobrevivir a la delincuencia sin luz @EmergenciasEc",otro día guayaquil pérdidas económicas atrasos laborales tratar sobrevivir la delincuencia sin luz
06d31352ba598ebd5fa67b2d8e32b441436455d4811054a4f0c893800370d7b7,2024-11-23,Quito,93,"Otra vez sin luz en Guayaquil. @CNEL_EP Cortan el servicio sin previo aviso.
Dejen trabajar!!",otra vez sin luz guayaquil cortan servicio sin previo aviso dejen trabajar
cd6e4e6d8576d4e39431d29634d94d69d6448285880e2248c21a26ff92e331e8,2024-10-27,Guayaquil,154,"Señores de @CNEL_EP y min @RecNaturalesEC 20min sin luz en varios sectores de Guayaquil como el centro, urdesa, Kennedy y ceibos, pero ustedes bien mudos.",señores min min sin luz varios sectores guayaquil como centro urdesa kennedy ceibos pero ustedes bien mudos
0ef071ddbf11c08cf4491f8fd1f80e5d7f494147d0f363deb880d45d475ac882,2024-05-17,Azuay,54,#Guayaquil alguien mas se quedo sin luz en alborada ??,alguien mas se quedo sin luz alborada
899f08caf73da65cd4124fe466a2bfa1823d90f66b952e1f6cc4b44c3c643d0d,2024-10-01,Guayaquil,101,Noroeste de Guayaquil sin luz por qué no existe un aviso previo donde está la comunicación!  @CNEL_EP,noroeste guayaquil sin luz por qué no existe un aviso previo donde está la comunicación
23f4d6b69da0969611d19725372a89b472e1042a350dc93ab089b0500ae047a1,2024-12-01,Quito,156,"Guayaquil sin luz, culpa de los correistas dicen el 52% de burros orejenes, lassistas y otro poco de webadas que les dicen a los burros orejones lassistas🤣🤣",guayaquil sin luz culpa los correistas dicen burros orejenes lassistas otro poco webadas que les dicen los burros orejones lassistas
4bed752359d1e1cb180c3f29cdeb537b763a8ada664e1ef629bf82559fd3be1a,2024-12-13,Quito,142,"💡#ServicioDeElectricidad sin luz en Carlos Osuna entre C. Asunción y Guayaquil, Col. Alta Vista #Monterrey vía @Ricardo_GzzMtz cc @CFE_Contigo",sin luz carlos osuna entre asunción guayaquil col alta vista vía
3c73b6f2dfe7725e7dc12745f13724c439510a7fe04aa33aeef67d50ef41dcbd,2024-08-09,Imbabura,56,@Cupsfire_gye Seguimos sin luz en el centro de Guayaquil,seguimos sin luz centro guayaquil
418b8e8dfb1681fc87bec1ce6a9660ea122fdc99e7a4b54ae622924a58125aaa,2024-11-23,Quito,68,Tremendo solazo en Guayaquil pero sin luz eléctrica en ningún lado 🤦,tremendo solazo guayaquil pero sin luz eléctrica ningún lado
96626ed63b53efae5edbf262f10736ae4243f1677151d240e27623a7b3bb6a93,2024-05-28,Guayaquil,48,@Cupsfire_gye Mapasingue Guayaquil sigue sin luz,mapasingue guayaquil sigue sin luz
e6b4754c49d8b1cc440a6983639483e530ae839087b82e2f1c33f6d16f26cc88,2024-11-14,Guayaquil,79,"Se reportan muchos sectores de Guayaquil sin luz en estos momentos!!
Confirmen.",se reportan muchos sectores guayaquil sin luz estos momentos confirmen
ea706dd8080c3d9a0b31d21e1a4879533c4817c1d8edda625b3929a867c6721e,2024-11-22,Quito,97,"Sin agua y sin luz todo el día en Guayaquil,  que belleza hpta.. en pleno siglo 21 @DanielNoboaOk",sin agua sin luz todo día guayaquil que belleza hpta pleno siglo
d0b39b2ff08d1a3694dbe293b459335d13c3912eeed5d1c9e5577f18ebd8a7bd,2024-07-07,Loja,87,"SIN LUZ EN GUAYAQUIL! @CNEL_EP @servicioscnelep 

POR QUÉ LE DAÑAN EL SUEÑO A LA GENTE😭",sin luz guayaquil por qué le dañan sueño la gente
2257d74b690d6f7450846e8d8b33f18f22800993217bf240f9c00e7415e02747,2024-06-23,Quito,44,@emuriche Guayaquil sector atarazana sin luz,guayaquil sector atarazana sin luz
b7a64bbbeb6f0452f63fab3ffbf8a62f737778f303cfde22c7ee69d103ba6088,2024-11-22,Tungurahua,102,@CNEL_EP sin luz después de una explosión en el sector de los ríos y letamendi centro sur de Guayaquil,sin luz después una explosión sector los ríos letamendi centro sur guayaquil
736118cc083233d5ee46f3a84f3e20dccd5aec820292536230580eccd5863e2b,2024-12-19,Loja,48,Y nos quedamos sin luz en el centro de Guayaquil,nos quedamos sin luz centro guayaquil
5fd8eb65f0457310864c2820fb18290f18a5f335dd14508db8dd2ed37061e2ae,2024-05-16,Cuenca,87,"Otra vez sin luz, centro de Guayaquil, ni bien se hizo apertura de locales comerciales.",otra vez sin luz centro guayaquil bien se hizo apertura locales comerciales
71cc1d53776e97c657987acecc1c5e70e06b9faf793d0afaa6d41bcbcaa41343,2024-12-17,Cuenca,66,@fabriciovelav Tb pasó en Guayaquil. Fueron más de 3 horas sin luz,pasó guayaquil fueron más horas sin luz
5335ab40d55d0050583a7406726e380b4d1eee46c584b244c2653abc80ee88c3,2024-10-12,Machala,52,@CNEL_EP Estamos sin luz en Guayaquil Vía a la costa,estamos sin luz guayaquil vía la costa
9d1defe86764fd5ef3b003810df88d4cd54c32341bbf094470d6d94b7eecec77,2024-07-09,Cuenca,201,"Señores @CNEL_EP estamos sin luz desde las 2:30 de la tarde, parte del sur de Guayaquil hasta este momento (algunas partes si tienen pero mi casa con otras no hay) ayudenme mis cosas se están dañando 😡",señores estamos sin luz desde las la tarde parte del sur guayaquil hasta este momento algunas partes si tienen pero casa con otras no hay ayudenme mis cosas se están dañando
7a0689cd276ddba181451448e12db0cb9baf45ce19fa67b7fb718ca2165ba99e,2024-07-26,Machala,48,@CNEL_EP @CNEL_EP estamos sin luz todo Guayaquil,estamos sin luz todo guayaquil
53bd742edd1a2d72aefca494aff8f9e17b2e8d03c777d590206a50bf8da1bbf3,2024-07-02,Guayaquil,125,"Sin luz sectores Urdenor Alborada Coop. Juan Montalvo Guayaquil 

@CNEL_EP

@servicioscnelep 

@EmergenciasEc 

@Cupsfire_gye",sin luz sectores urdenor alborada coop juan montalvo guayaquil
1e6a8d1a0aedf138d69bcd13dedf71d45da5dc3e2a901cd309f8ed7c2a6cfd50,2024-06-23,Guayaquil,115,"@MyrianeLibre Guayaquil sector centro más de dos horas sin luz, en otros sectores leo que ya llegó la electricidad.",guayaquil sector centro más dos horas sin luz otros sectores leo que llegó la electricidad
4ecb1b40277c92c3d336c3b3c9666b8032536ba49ede10048fbf2d879360bb91,2024-09-25,Guayaquil,240,"@MemesDelMijin Aaaah pero Aquilito está cobrando los previos disfrazados de Mejoras y sino pagas te cobras intereses y según el en su mente, Guayaquil está avanzando pero sera para atras xq esta sucia, sin luz y ya ni a la Bahía se puede ir",ah pero aquilito está cobrando los previos disfrazados mejoras sino pagas te cobras intereses según mente guayaquil está avanzando pero sera para atras esta sucia sin luz la bahía se puede
8db61c3f271624e30d45550c4e216bc22898eda8acf75a57c1d4c23cb53dc418,2024-06-27,Machala,59,@fabriciovelav En Guayaquil estamos sin luz desde las 15H00,guayaquil estamos sin luz desde las
4cbf2961bcde65d937722684f71a64b71fe50a17680cca3d9f4a732c8b895603,2024-09-14,Quito,269,#Ecuador mientras @CNEL_EP deja sin luz a los #Guayaquileños 😟 #Venezolanos roban electricidad con total #Libertad en #SergioToral y #MonteSinai #Guayaquil 🤔 donde esta el orden y #Justicia que prometió @EdwinOrtegaS si el #Capitalismo de #DanielNoboa ganaba? 😐 Por eso,mientras deja sin luz los roban electricidad con total donde esta orden que prometió si ganaba por eso
b95e2fd799dad64ca02cf711020fe8613ca43d65685e5d47811f36cadcd200f4,2024-08-20,Guayaquil,127,@belenix_ceo En qué mundo vives estábamos así hace no mucho y no solo 10 si no  15 horas sin luz en Guayaquil y todo el ecuador,qué mundo vives estábamos así hace no mucho no solo si no horas sin luz guayaquil todo ecuador
bc0541003a7745d993e41478fb4291c256f3fbf41c6a5650bc793bdca401319a,2024-07-17,Azuay,205,#Guayaquil sin luz por segundo día consecutivo. Sé que tienes muchos frentes que atender @RobertoLuqueN pero al menos que se nos notifique con antelación para evitar que nuestros electrodomésticos colapsen,sin luz por segundo día consecutivo que tienes muchos frentes que atender pero al menos que se nos notifique con antelación para evitar que nuestros electrodomésticos colapsen
17ba80406077b53866cfdeb3b14684c3dac8746e78fe07184795683948684bb7,2024-08-06,Quito,62,Con el calor que se maneja Guayaquil estar sin luz es terrible,con calor que se maneja guayaquil estar sin luz terrible
a687049321f76cabb36cdaf21bfa72c3ec358bd28693810bfe7bb6d7e49eb59a,2024-08-23,Guayaquil,55,@Vero_Barreiros Parte Guayaquil centro que ando sin luz,parte guayaquil centro que ando sin luz
09f601383f963718628a1d9b9561f6c52450174f787d73004166e57818b31f3b,2024-05-19,Cuenca,78,@RobertoLuqueN Gracias a ustedes todo Guayaquil sin luz. Lárguense miserables.,gracias ustedes todo guayaquil sin luz lárguense miserables
e58caf48cd8abb18bd019a178daf43dd46e8ea487e0878b0cbaebf672b2795b8,2024-11-12,Quito,177,"Volvieron los apagones, sur de la ciudad de Guayaquil sin luz. @RecNaturalesEC pero no te van a decir corte de luz sino programaciones de energía. @DanielNoboaOk @Presidencia_Ec",volvieron los apagones sur la ciudad guayaquil sin luz pero no te van decir corte luz sino programaciones energía
3123c2994eff91f79b2480eb5d57a7aa3dbe11bb9326135d3240d6f0ce0566d3,2024-06-01,Tungurahua,47,"@dejenlavolver Guayaquil, via la Costa, sin luz",guayaquil via la costa sin luz
b457c5a60d15d1272b5c7c574f29adca38b167b03ba0383d04956e14fe398d42,2024-10-08,Quito,51,@EmergenciasEc Guayaquil sector de Pro Lisa sin luz,guayaquil sector pro lisa sin luz
b6cabc18d60e0dff9c38751e8d5fd9e1a7153c94da21b781d3909cafde4409ad,2024-10-21,Quito,123,"@servicioscnelep ESTAMOS SIN LUZ DESDE LA MADRUGADA DE HOY SECTOR LOS RIOS Y FCO DE MARCOS ,NECESITAMOS TRABAJAR #guayaquil",estamos sin luz desde la madrugada hoy sector los rios fco marcos necesitamos trabajar
3e60bb0848410f82f2a680bde4bc22d0381d1da7ac8279e2b4a0c38488367ab1,2024-12-01,Guayaquil,146,@CNEL_EP Señores se reporto un daño en el centro sur de Guayaquil sectores e de los ríos y letamendi ya van más de 8 horas sin luz y no solucionan,señores se reporto un daño centro sur guayaquil sectores los ríos letamendi van más horas sin luz no solucionan
e27b89107f97bd55ce3090267c211269bbce2cc7f794b745cf616d6c22e30a40,2024-10-10,Cuenca,70,@CNEL_EP Sin luz todo Guayaquil y sin avisar cada vez más en la mierda,sin luz todo guayaquil sin avisar cada vez más la mierda
21a308babf37a6b1518ebb4d8fcb8b9129370c5243fde6d3cdc8d52a03bc617d,2024-11-04,Machala,139,@servicioscnelep sin luz frente a la ciudadela ferroviaria de Guayaquil desde las 22:30 en la tarde a las 14:00 fué el mismo inconveniente.,sin luz frente la ciudadela ferroviaria guayaquil desde las la tarde las fué mismo inconveniente
99b8a50401f74d736e01d6fdac7922e42c4ed4bca0e76565672f801d2acef537,2024-10-26,Quito,140,"@EmergenciasEc Sin luz en Guayaquil, no llueve no hay luz, llueve no hay luz. El peor gobierno de la historia. Increíble superó al de Lasso.",sin luz guayaquil no llueve no hay luz llueve no hay luz peor gobierno la historia increíble superó al lasso
790cef97b19c92fa5541e072a04b89a3370a5a930ac64536ba0a5e99188dda37,2024-12-01,Guayaquil,34,@RosalesCris94 Guayaquil sin luz 😖,guayaquil sin luz
5a03f11137e9628eb5c1fe9edd339fab0ec7e349edd7c2a50be5c594312dc7df,2024-11-17,Quito,51,@_ValerieOk Guayaquil-Quito-Cuenca positivo sin luz,guayaquilquitocuenca positivo sin luz
b004cae8e03d2363e35e49b15c119297373333d2a1d82b476ee2eb09a690621d,2024-12-13,Guayaquil,132,@CNEL_EP sur de Guayaquil los esteros sin luz hace casi 2 horas. No hay horarios de cortes o no encuentro donde verlos... Que paso ?,sur guayaquil los esteros sin luz hace casi horas no hay horarios cortes no encuentro donde verlos que paso
9e9a957473ca0a4bebf264c89ffe26e55a12089de7df4617a134a89a13a32436,2024-12-09,Portoviejo,39,@EmergenciasEc Todo Guayaquil sin luz 🥺,todo guayaquil sin luz
8e1e9c74c02e5d819e3156cf0384c293abbd9c7e2117ece3f1f9174104d6c045,2024-11-17,Cuenca,89,"@elikabana De momento no hay respuesta, en cuanto a Guayaquil actualmente sigue sin luz 💡",momento no hay respuesta cuanto guayaquil actualmente sigue sin luz
4d8a2b96240902130c90eb5bfe1bbc674c58b5ae9ccbcd521b1bc36fbe3ef86e,2024-12-11,Guayaquil,59,"@Cupsfire_gye Guayaquil, Daule, Samborondón y Durán sin luz",guayaquil daule samborondón durán sin luz
61fbf4cd0386f7a42f5ef5716a5dd1a07575665192552db5ec14deae699ebefe,2024-12-06,Cuenca,73,@eluniversocom Sin luz en el norte de Guayaquil a esta hora que increíble,sin luz norte guayaquil esta hora que increíble
81227af10e1ad44d8957e0e0acf145b0b260fc5d0d124f69343d4fb8260846a3,2024-11-03,Guayaquil,93,@CNEL_EP buenas tardes en Guayaquil todavía muchos sectores sin Luz via a la costa digan algo,buenas tardes guayaquil todavía muchos sectores sin luz via la costa digan algo
13c1bddca3a32193cdca46c9103f60cbb78ebb3b64395428cd37042544e18a2b,2024-11-06,Machala,225,Insisto no hay institución más ladrona e inútil que la @ATMGuayaquil hoy Guayaquil sin luz y ellos brillan por su ausencia... Pero para los operativos y meter carros presos se multiplican como cucuarachas o las ratas que son.,insisto no hay institución más ladrona inútil que la hoy guayaquil sin luz ellos brillan por ausencia pero para los operativos meter carros presos se multiplican como cucuarachas las ratas que son
2180a61e9d5948c2a45d7d595eb59a12b2dad7f5e0211c25394b2227a805e5b3,2024-11-07,Portoviejo,103,"@ComunidLaAurora @CNEL_EP lago sol sin luz, al sur, centro y norte de Guayaquil en todo el país sin luz",lago sol sin luz al sur centro norte guayaquil todo país sin luz
5a29e5213d0ae4fc1ca372a98f97b24d9c279a5a25ca577c2c470b415375b22e,2024-05-22,Quito,97,@CNEL_EP Sector del centro de Guayaquil sin luz desd las 8 am hast q hora estaremos sin servicio?,sector del centro guayaquil sin luz desd las hast hora estaremos sin servicio
14fa7247fcfd7fd4f7290e1451aefd950172b5a4a137cc31b054f7533610c26e,2024-11-18,Tungurahua,40,@cdaponce Cuenca .. Guayaquil .. Sin luz,cuenca guayaquil sin luz
3450544b390c298acbe36ecd4642c1089591b1f99e85729602c74ebc56d0d578,2024-07-27,Guayaquil,283,"@CNEL_EP Prácticamente todo Guayaquil sin luz en un día soleado y caluroso, son el colmo, justo habían dicho que no iban a haber más apagones, son una vergüenza, no saben hacer nada bien, todo los años es lo mismo, solo para cobrar y cortar sin buenos, exigimos soluciones pronto!!!😡",prácticamente todo guayaquil sin luz un día soleado caluroso son colmo justo habían dicho que no iban haber más apagones son una vergüenza no saben hacer nada bien todo los años lo mismo solo para cobrar cortar sin buenos exigimos soluciones pronto
fe27fb1adc06315a05ffa4276e9c844d4fb8e715b6636eac18d4db1f5c9c20fd,2024-10-11,Guayaquil,100,@CNEL_EP @EmergenciasEc @servicioscnelep otra vez sin luz en el sector del barrio Garay - Guayaquil.,otra vez sin luz sector del barrio garay guayaquil
0e95f15b40b11b2353d988e2f3d9ac2f3ce1a5db664a427da630eba8931da62e,2024-07-10,Guayaquil,238,"@EstebanOrtizMD Confirmo su publicación Guayaquil sin luz y eso que el Ministro encargado dijo que todo estaba bien que sería si estuviéramos mal..... Pero el plan fénix funciona 🙄 
Se parecen a Correa roban la plata pero hay carreteras 😡",confirmo publicación guayaquil sin luz eso que ministro encargado dijo que todo estaba bien que sería si estuviéramos mal pero plan fénix funciona se parecen correa roban la plata pero hay carreteras
841807afeb6fa7686f4b5f73818e600ac6f06dfed6329fa4d9e1cf4e955bf58d,2024-06-03,Guayaquil,165,"Srs. @CNEL_EP estamos sin luz más de 4 horas y no han notificado nada, calles García Goyena entre la 37 y la 36 Suburbio de Guayaquil @servicioscnelep @DanielNoboaOk",srs estamos sin luz más horas no han notificado nada calles garcía goyena entre la la suburbio guayaquil
9717330aa0558daa4c4525e8bf026b19fd3799d4c7631899a79733bd85bda0f3,2024-12-15,Quito,241,"@CNEL_EP más de 13 horas sin luz en la Cdla. Las Garzas en Guayaquil todo porque NO tienen un fusible!!
Se lavan las manos y no solucionan!!
La energía se la pagamos a Uds. no a la urbanización.
@RobertoLuqueN
@DanielNoboaOk 
@RecNaturalesEC",más horas sin luz la cdla las garzas guayaquil todo porque no tienen un fusible se lavan las manos no solucionan la energía se la pagamos uds no la urbanización
98b575ce6dee959f9c3297a0f714a2b91c58ceb48802b1a7952b1e78240957b5,2024-11-02,Cuenca,204,@elcomerciocom Hoy desde las 7.50am en Guayaquil barrio Garay está sin luz y no dicen que es lo que pasa ni cuando restablecen el servicio... Ah pero para cobrar facturas y tomar mal la lectura son buenos,hoy desde las am guayaquil barrio garay está sin luz no dicen que lo que pasa cuando restablecen servicio pero para cobrar facturas tomar mal la lectura son buenos
d7a42b6e585530d10757c9744786bf4778e3ba074af0f14d9bb81a4852d2eb4f,2024-10-11,Machala,73,@CarlosVerareal Alrededores del Colegio Guayaquil sin luz @CarlosVerareal,alrededores del colegio guayaquil sin luz
c56a9228f8d57a1fcac67099360410c0b250be9ceccf7cbc957b462c885ff11f,2024-10-14,Machala,150,Dijeron que no iba haber apagones el Ministro Anacleto ese que parece estudiante de universidad. Sin luz en Alborada Guayaquil @CNEL_EP @DanielNoboaOk,dijeron que no iba haber apagones ministro anacleto ese que parece estudiante universidad sin luz alborada guayaquil
6bbd91183cf456d135e0fed61a7ecaac3b8038b7eded6cfcdc67979b6e1823cf,2024-10-11,Guayaquil,177,"@CNEL_EP Buenas tardes, estamos sin luz eléctrica desde las 3 de la tarde en las calles José Mascote y Cuenca (centro de Guayaquil), no se han acercado a solucionar el problema.",buenas tardes estamos sin luz eléctrica desde las la tarde las calles josé mascote cuenca centro guayaquil no se han acercado solucionar problema
4951b73a944bc31d5f6fa02c36154a0e0c9027157f163dd6fc54cbfa55c49c4a,2024-11-15,Loja,120,Un Guayaquil sin luz es un Guayaquil violento por el calor. Sobretodo hoy. No hay como hp ya suéltanos el brazo Belcebú.,un guayaquil sin luz un guayaquil violento por calor sobretodo hoy no hay como suéltanos brazo belcebú
b1558e2b27e0a994b341b774983a9103b612d75a5f3e6bf33d0cda716cd81e99,2024-11-28,Guayaquil,71,@CNEL_EP Tenemos 4 horas y media sin luz en los Ceibos !!!!!! Guayaquil,tenemos horas media sin luz los ceibos guayaquil
815be37da208cc00a18bfafb27987a6a9251e048bc3385bc00673bdb1d556152,2024-12-16,Quito,92,"@jolismazon Hasta este momento, Guayaquil sin luz. Las calles son un desastre sin semáforos.",hasta este momento guayaquil sin luz las calles son un desastre sin semáforos
21f81a97a7da9c3eef6796ee16addfa56f1139df22c2bff2f3e0ceda61cf6975,2024-09-19,Quito,75,¿Alguien tiene los horarios de corte de luz para Guayaquil? ¿Serán diarios?,alguien tiene los horarios corte luz para guayaquil serán diarios
1d0479ade40f346400e77976ad5237d9cf6cf16234ab1cd0dc4211317f4ffbb7,2024-11-12,Cuenca,138,"URGENTE / se reporta corte de luz en diferentes parte de Guayaquil.

Norte
Sur
Centro

Noticia en desarrollo.

Se desconoce los motivos.!!",urgente se reporta corte luz diferentes parte guayaquil norte sur centro noticia desarrollo se desconoce los motivos
50d4ef1b77cd661a21d1c0a3c3037a23e52350b32660293bf7ca88fe1c88f739,2024-09-04,Guayaquil,155,@CNEL_EP Creo que el corte de luz es general en todo Guayaquil. Por lo menos informen la causa. Dijeron que no habrían cortes de luz. Cada vez más ineptos!,creo que corte luz general todo guayaquil por lo menos informen la causa dijeron que no habrían cortes luz cada vez más ineptos
f8cc03c91c5cde5699cad82939f57cf530f78001b1dc74a0f9f18a09c2895b0c,2024-10-11,Guayaquil,101,@servicioscnelep Buenas tardes. Reporto corte de luz en el sector de la Alborada etapa 11. Guayaquil.,buenas tardes reporto corte luz sector la alborada etapa guayaquil
5e8aa52a541805724f3c008bb07f328cd47bd612a9a72e40f6b3836b24be4b7f,2024-11-16,Tungurahua,204,"Algún alma caritativa me podría explicar desde que hora y por cuánto tiempo es el corte de luz 💡porque el pdf dice hasta las 15h00 en toda la ciudad.
#Guayaquil
@CNEL_EP 
@servicioscnelep 
@RecNaturalesEC",algún alma caritativa me podría explicar desde que hora por cuánto tiempo corte luz porque pdf dice hasta las toda la ciudad
93018ea54dea5465dffc99eff6f95d2cd624136ccdba083b28a0036776a30fa6,2024-11-06,Tungurahua,157,"@CNEL_EP Corte de luz 💡 en la ciudadela 9 de octubre, (guayaquil) antes de ayer a la misma hora igual. Sin ningún tipo de aviso previo en la páginas ni nada.",corte luz la ciudadela octubre guayaquil antes ayer la misma hora igual sin ningún tipo aviso previo la páginas nada
198dfb71f468dc0c85b5b3c5091bb405eeeb71d92b1e94c2d1ea31929ada7d56,2024-10-10,Azuay,222,@CNEL_EP señores díganos si va a ver corte de luz hoy 24 de junio en Guayaquil xq hace unos 10min más i menos hubo un bajón de luz en Floresta 1 y si las cosas son así se kos dañan los electrodomésticos. Gracias por avisar,señores díganos si ver corte luz hoy junio guayaquil hace unos min más menos hubo un bajón luz floresta si las cosas son así se kos dañan los electrodomésticos gracias por avisar
e36762e5f6e0f67aadab8c3e01893fdaf7350c3af88d17e55868bab90dc1f083,2024-11-03,Loja,59,"@fabriciovelav En este momento, corte de luz en Guayaquil 😐",este momento corte luz guayaquil
8cb2a9953b699f46dc3c8cb4b5ce8828edd9185908089ad2a88812a32267a091,2024-11-27,Guayaquil,264,"@interagua @vesand De q están hablando, la luz ya llegó hace dos horas y uds han siguen con su noticia falsa de corte de luz??? Yo vivo en Guayaquil hace 2 horas tenemos luz, son unos sinvergüenzas... Corte de luz dice... Hace rato que llegó, hagan bien su trabajo",están hablando la luz llegó hace dos horas uds han siguen con noticia falsa corte luz vivo guayaquil hace horas tenemos luz son unos sinvergüenzas corte luz dice hace rato que llegó hagan bien trabajo
b0c80c6c257d8e9c86a45e2cdfe860c19c509a09f11405a05e9965aa9f209eab,2024-11-23,Quito,78,@FergieChavez Me fui al mejor dermatólogo de Guayaquil y que estoy estresada 😾,me fui al mejor dermatólogo guayaquil que estoy estresada
75f6354e519c9e00213e2ced0d41375906c4f43096f95f5d3b307115a0406baa,2024-09-09,Azuay,249,Mientras: Los cuerpos en la Morgue de Guayaquil siguen pudriéndose; en Orellana los crímenes han aumentado mas del 170%; perdemos millones de dólares al día por la para del OCP y seguimos sin respuesta clara sobre la situación de los apagones. Sigo.,mientras los cuerpos la morgue guayaquil siguen pudriéndose orellana los crímenes han aumentado mas del perdemos millones dólares al día por la para del ocp seguimos sin respuesta clara sobre la situación los apagones sigo
b3cde1e9d5a27f7805b20686b08adcda346a282acce520c06ba201567ec79080,2024-09-09,Quito,89,Hp con tremendo sol y calor y se va luz QUE ARRECHO QUE ES ECUADOR 😾 #apagones #guayaquil,con tremendo sol calor se luz que arrecho que ecuador
f0396027a3a1b69bfbfa6b2ce920cd2e2c628c42c1bf167510c86299af30f846,2024-08-27,Quito,75,"¿Empezaron los #apagones y sin avisar? 

Medio #Guayaquil sin electricidad.",empezaron los sin avisar medio sin electricidad
56f66678e0170bdad4531d130a4424942a6eb3ebc5f21486cb8c3d3f9c00a52a,2024-07-24,Azuay,122,"Diosito nos trata  como si le hubiéramos quitado el marido a cazzu , devuelvan la luz xfa 😭😭 #guayaquil #apagones #ecuador",diosito nos trata como si le hubiéramos quitado marido cazzu devuelvan la luz xfa
59143a2137eeced104022542ce869fcc0c55a13eb627db02b25fb6e4d6d86291,2024-10-14,Quito,80,"Arrancamos con los apagones, sin avisar, justo hoy que Guayaquil está caliente🔥🥵",arrancamos con los apagones sin avisar justo hoy que guayaquil está caliente
eea68e780f43383f685c876f946699b6ccfabea8d941ff5cd8f016f01fe8b0b0,2024-11-19,Guayaquil,252,"Apagones y Noboa acusa a su ministra de Energía de sabotaje. 
Va ganando el No y asaltan una embajada. 
El Alcalde de Guayaquil le gana la discusión política y le ponen una denuncia penal.
Es que son de manual porque Ecuador tiene a Kiko de Presidente.",apagones noboa acusa ministra energía sabotaje ganando no asaltan una embajada alcalde guayaquil le gana la discusión política le ponen una denuncia penal que son manual porque ecuador tiene kiko presidente
708ca6c458be778395017166aa00027ed353c8e03e88c5ca90122da2e10a8d70,2024-11-23,Guayaquil,230,"@EnVozAltaEC Por fin una decisión correcta en contra de la ""cocinera de los FRAUDES, apagones (Alvarado-Pozo), Empleados falsificando Actas en CNE Guayaquil (ver video de Sr. Pita). Ya es hora de q se vaya esta ind.. y no regrese.",por fin una decisión correcta contra la cocinera los fraudes apagones alvaradopozo empleados falsificando actas cne guayaquil ver video sr pita hora se vaya esta ind no regrese
7e576de267db3af48d9a4d2bcc2c3c2183d26e360df18ec51d5b32bdc7357582,2024-07-26,Guayaquil,62,13:15 los apagones siguen en Guayaquil…Mentiras y mas mentiras,los apagones siguen guayaquil mentiras mas mentiras
3658bf758d7708bf6d7817f6469713881b43170d5d17a00683da8eb28ea3edb2,2024-10-02,Guayaquil,186,"Se fue la luz @HuancavilcaNGye
#Guayaquil confirmen @CNEL_EP #Guayaquil #Ecuador #Apagones 
#SeFueLaLuz 19:05 21/Junio
@Cupsfire_gye
@EmergenciasEc @eluniversocom
@Expresoec 

Confirmen!",se fue la luz confirmen junio confirmen
4ea3b2c1d2edd4a0da97f0874f74cad0b3a6a34cfc2d21387d3594e97b5b8b69,2024-07-08,Cuenca,139,"@Afr0dit3Rev @dejenlavolver Tal vez, 
No lo sé Rick😞
Los apagones? 
Casa mes es una nueva plaga para Ecuador y especialmente en Guayaquil 🥲",tal vez no lo rick los apagones casa mes una nueva plaga para ecuador especialmente guayaquil
